section_code,land_number,county_norm,land_section_name
0013,0455-0000,苗栗縣,獅潭段永興小段
0013,0457-0003,苗栗縣,獅潭段永興小段
0013,0495-0005,苗栗縣,獅潭段永興小段
0013,0551-0000,苗栗縣,獅潭段永興小段
0013,0553-0000,苗栗縣,獅潭段永興小段
0013,0604-0035,苗栗縣,獅潭段永興小段
0014,0058-0000,苗栗縣,獅潭段三洽坑小段
0014,0058-0001,苗栗縣,獅潭段三洽坑小段
0015,0131-0000,臺東縣,鎮樂段
0015,0136-0000,臺東縣,鎮樂段
0015,0137-0000,臺東縣,鎮樂段
0015,0155-0000,苗栗縣,獅潭段十九份小段
0015,0157-0000,臺東縣,鎮樂段
0015,0166-0000,臺東縣,鎮樂段
0015,0167-0000,臺東縣,鎮樂段
0015,0192-0000,苗栗縣,獅潭段十九份小段
0015,0327-0000,臺東縣,鎮樂段
0015,0340-0000,臺東縣,鎮樂段
0015,0341-0000,臺東縣,鎮樂段
0015,0348-0000,臺東縣,鎮樂段
0015,0362-0000,臺東縣,鎮樂段
0015,0364-0000,臺東縣,鎮樂段
0015,0454-0000,臺東縣,鎮樂段
0015,0454-0001,臺東縣,鎮樂段
0015,0500-0000,臺東縣,鎮樂段
0015,0629-0000,臺東縣,鎮樂段
0015,0629-0003,臺東縣,鎮樂段
0015,0629-0005,臺東縣,鎮樂段
0015,0630-0001,臺東縣,鎮樂段
0015,0703-0000,南投縣,內轆段
0015,0738-0002,南投縣,內轆段
0015,0739-0002,南投縣,內轆
0015,0811-0000,臺東縣,鎮樂段
0015,0812-0000,臺東縣,鎮樂段
0015,0812-0001,臺東縣,鎮樂段
0015,0812-0002,臺東縣,鎮樂段
0015,0812-0004,臺東縣,鎮樂段
0015,0812-0005,臺東縣,鎮樂段
0016,0020-0000,苗栗縣,獅潭段大東勢小段
0016,0279-0015,苗栗縣,獅潭段大東勢小段
0017,0152-0000,苗栗縣,清安段
0017,0167-0000,苗栗縣,清安段
0017,0216-0000,苗栗縣,清安段
0017,0399-0000,苗栗縣,清安段
0017,0489-0000,苗栗縣,清安段
0017,0521-0003,苗栗縣,清安段
0017,0792-0002,苗栗縣,清安段
0017,0825-0000,苗栗縣,清安段
0018,0002-0000,苗栗縣,南洗水段
0018,0005-0000,苗栗縣,南洗水段
0018,0008-0000,苗栗縣,南洗水段
0018,0016-0000,苗栗縣,南洗水段
0018,0023-0000,苗栗縣,南洗水段
0018,0090-0004,南投縣,西施厝坪
0018,0213-0000,苗栗縣,南洗水段
0018,0213-0002,苗栗縣,南洗水段
0018,0213-0004,苗栗縣,南洗水段
0018,0336-0000,苗栗縣,南洗水段
0018,0348-0000,苗栗縣,南洗水段
0018,0485-0007,苗栗縣,南洗水段
0018,0502-0002,苗栗縣,南洗水段
0018,0609-0000,苗栗縣,南洗水段
0018,0622-0000,苗栗縣,南洗水段
0018,0656-0000,苗栗縣,南洗水段
0018,0659-0000,苗栗縣,南洗水段
0018,0664-0000,苗栗縣,南洗水段
0018,0665-0000,苗栗縣,南洗水段
0018,0967-0001,苗栗縣,南洗水段
0018,0991-0000,苗栗縣,南洗水段
0018,0992-0000,苗栗縣,南洗水段
0018,0994-0000,苗栗縣,南洗水段
0018,0995-0000,苗栗縣,南洗水段
0018,0996-0000,苗栗縣,南洗水段
0018,1001-0006,苗栗縣,南洗水段
0018,1058-0000,苗栗縣,南洗水段
0018,1168-0000,苗栗縣,南洗水段
0018,1169-0000,苗栗縣,南洗水段
0018,1179-0000,苗栗縣,南洗水段
0018,1215-0003,苗栗縣,南洗水段
0018,1228-0000,苗栗縣,南洗水段
0018,1259-0000,苗栗縣,南洗水
0018,1259-0003,苗栗縣,南洗水段
0018,1259-0004,苗栗縣,南洗水段
0018,1322-0000,苗栗縣,南洗水段
0018,1334-0000,苗栗縣,南洗水段
0018,1334-0001,苗栗縣,南洗水段
0018,1461-0000,苗栗縣,南洗水段
0018,1463-0000,苗栗縣,南洗水段
0018,1523-0002,苗栗縣,南洗水段
0019,0451-0000,苗栗縣,圓墩段
0019,0585-0000,苗栗縣,圓墩段
0019,0729-0000,苗栗縣,圓墩段
0019,0729-0001,苗栗縣,圓墩段
0019,0763-0000,苗栗縣,圓墩段
0020,0481-0004,苗栗縣,惠安段
0020,0515-0000,苗栗縣,惠安段
0021,0039-0000,苗栗縣,八卦力段
0021,0085-0001,苗栗縣,八卦力段
0021,0121-0000,苗栗縣,八卦力段
0021,0528-0000,苗栗縣,八卦力段
0021,0663-0002,苗栗縣,八卦力段
0021,0663-0010,苗栗縣,八卦力段
0021,0669-0026,南投縣,番子寮段
0021,0678-0012,南投縣,番子寮
0021,0678-0019,南投縣,番子寮段
0021,0678-0021,南投縣,番子寮段
0021,0678-0039,南投縣,番子寮段
0021,0678-0048,南投縣,番子寮
0021,0682-0008,南投縣,番子寮段
0021,0682-0067,南投縣,番子寮
0021,0682-0069,南投縣,番子寮
0021,0682-0093,南投縣,番子寮
0021,0682-0098,南投縣,番子寮段
0021,0682-0102,南投縣,番子寮
0021,0682-0113,南投縣,番子寮
0021,0682-0158,南投縣,番子寮
0021,0682-0166,南投縣,番子寮
0021,0682-0168,南投縣,番子寮
0021,1071-0013,南投縣,番子寮
0022,0157-0000,苗栗縣,橫龍山段
0022,0224-0001,苗栗縣,橫龍山段
0022,0421-0005,苗栗縣,橫龍山
0022,0446-0001,苗栗縣,橫龍山段
0022,0467-0000,苗栗縣,橫龍山段
0022,0468-0000,苗栗縣,橫龍山段
0022,0469-0001,苗栗縣,橫龍山段
0022,0469-0002,苗栗縣,橫龍山段
0022,0469-0003,苗栗縣,橫龍山段
0023,0046-0000,苗栗縣,高熊段
0023,0050-0000,苗栗縣,高熊
0023,0053-0000,苗栗縣,高熊段
0023,0055-0000,苗栗縣,高熊段
0023,0057-0000,苗栗縣,高熊段
0023,0080-0000,苗栗縣,高熊段
0023,0080-0002,苗栗縣,高熊段
0023,0107-0002,苗栗縣,高熊段
0023,0111-0001,苗栗縣,高熊段
0023,0154-0000,苗栗縣,高熊段
0023,0156-0004,苗栗縣,高熊段
0023,0156-0005,苗栗縣,高熊段
0023,0186-0000,苗栗縣,高熊段
0023,0186-0006,苗栗縣,高熊段
0023,0293-0000,苗栗縣,高熊段
0023,0295-0000,苗栗縣,高熊段
0023,0300-0000,苗栗縣,高熊段
0023,0302-0000,苗栗縣,高熊段
0023,0303-0000,苗栗縣,高熊段
0023,0305-0000,苗栗縣,高熊段
0023,0305-0001,苗栗縣,高熊段
0023,0306-0000,苗栗縣,高熊段
0023,0317-0000,苗栗縣,高熊段
0023,0378-0000,苗栗縣,高熊段
0023,0413-0000,苗栗縣,高熊段
0023,0581-0000,苗栗縣,高熊段
0023,0634-0000,苗栗縣,高熊段
0023,0688-0001,苗栗縣,高熊段
0023,0702-0000,苗栗縣,高熊段
0023,1244-0000,苗栗縣,高熊段
0024,0012-0000,苗栗縣,細道邦段
0024,0052-0000,苗栗縣,細道邦段
0024,0098-0000,苗栗縣,細道邦段
0024,0123-0000,苗栗縣,細道邦段
0024,0154-0002,苗栗縣,細道邦段
0024,0178-0000,苗栗縣,細道邦段
0024,0249-0003,苗栗縣,細道邦段
0024,0496-0000,苗栗縣,細道邦段
0024,0892-0000,苗栗縣,細道邦
0024,0894-0000,苗栗縣,細道邦
0024,0920-0000,苗栗縣,細道邦段
0024,0923-0000,苗栗縣,細道邦段
0024,0924-0000,苗栗縣,細道邦段
0024,1109-0002,苗栗縣,細道邦段
0025,0008-0001,苗栗縣,士林段
0025,0106-0000,苗栗縣,士林段
0025,0131-0005,苗栗縣,士林段
0025,0153-0001,苗栗縣,士林段
0025,0187-0000,苗栗縣,士林段
0025,0252-0000,苗栗縣,士林段
0025,0259-0000,苗栗縣,士林段
0025,0315-0000,苗栗縣,士林段
0025,0331-0000,苗栗縣,士林段
0025,0413-0000,苗栗縣,士林段
0025,0745-0000,苗栗縣,士林段
0025,0765-0000,苗栗縣,士林段
0025,0981-0000,苗栗縣,士林段
0025,0984-0000,苗栗縣,士林段
0025,1075-0000,苗栗縣,士林段
0025,1092-0000,苗栗縣,士林段
0025,1574-0000,南投縣,大庄段
0025,1575-0000,南投縣,大庄段
0025,1577-0000,南投縣,大庄段
0026,0013-0000,苗栗縣,麻必浩段
0026,0090-0002,雲林縣,古坑段古坑小段
0026,0099-0001,苗栗縣,麻必浩段
0026,0213-0000,苗栗縣,麻必浩段
0026,0378-0000,苗栗縣,麻必浩段
0026,0833-0000,苗栗縣,麻必浩段
0026,0859-0000,苗栗縣,麻必浩段
0026,0952-0001,苗栗縣,麻必浩段
0026,0953-0000,苗栗縣,麻必浩段
0026,1028-0000,苗栗縣,麻必浩段
0026,1140-0000,苗栗縣,麻必浩段
0027,0002-0000,苗栗縣,象鼻段
0027,0006-0000,苗栗縣,象鼻段
0027,0010-0000,苗栗縣,象鼻段
0027,0011-0001,苗栗縣,象鼻段
0027,0011-0003,苗栗縣,象鼻段
0027,0012-0000,苗栗縣,象鼻段
0027,0013-0000,苗栗縣,象鼻段
0027,0040-0000,苗栗縣,象鼻段
0027,0104-0001,苗栗縣,象鼻段
0027,0105-0000,苗栗縣,象鼻段
0028,0076-0000,苗栗縣,梅園段
0028,0500-0000,苗栗縣,梅園段
0028,0766-0000,苗栗縣,梅園段
0028,1119-0002,苗栗縣,梅園段
0028,1120-0000,苗栗縣,梅園段
0028,1196-0000,苗栗縣,梅園段
0028,1205-0000,苗栗縣,梅園段
0028,1324-0002,苗栗縣,梅園段
0028,1334-0000,苗栗縣,梅園段
0028,1335-0000,苗栗縣,梅園段
0031,0166-0000,苗栗縣,富興段
0031,0167-0001,苗栗縣,富興段
0031,0167-0002,苗栗縣,富興段
0031,0168-0000,苗栗縣,富興段
0031,0168-0001,苗栗縣,富興段
0035,0548-0003,南投縣,八杞仙段
0035,0548-0004,南投縣,八杞仙段
0035,0568-0000,南投縣,八杞仙段
0035,0572-0000,南投縣,八杞仙
0035,0589-0000,南投縣,八杞仙段
0035,0657-0004,南投縣,八杞仙段
0035,0663-0000,南投縣,八杞仙段
0036,0133-0016,南投縣,後寮段
0036,0133-0017,南投縣,後寮段
0036,0177-0007,南投縣,後寮段
0036,0309-0000,南投縣,後寮段
0036,0309-0001,南投縣,後寮段
0036,0573-0001,南投縣,後寮段
0036,0599-0000,南投縣,後寮
0036,0625-0000,南投縣,後寮
0036,0627-0002,南投縣,後寮段
0036,0628-0005,南投縣,後寮段
0036,0642-0000,南投縣,後寮段
0036,0642-0002,南投縣,後寮段
0036,0710-0000,南投縣,後寮
0036,0717-0000,南投縣,後寮
0036,0725-0013,南投縣,後寮
0036,0738-0003,南投縣,後寮
0036,0738-0004,南投縣,後寮段
0036,0738-0008,南投縣,後寮
0036,0738-0009,南投縣,後寮段
0036,0739-0005,南投縣,後寮
0036,0739-0006,南投縣,後寮
0036,0740-0016,南投縣,後寮
0036,0747-0005,南投縣,後寮
0036,0777-0014,南投縣,後寮段
0036,0777-0187,南投縣,後寮
0036,0795-0008,南投縣,後寮段
0036,0800-0008,南投縣,後寮段
0036,0838-0000,南投縣,後寮段
0036,0856-0002,南投縣,後寮
0036,0870-0004,南投縣,後寮段
0036,0939-0035,南投縣,後寮段
0036,0952-0002,南投縣,後寮
0036,0963-0087,南投縣,後寮段
0036,0963-0127,南投縣,後寮
0036,0972-0000,南投縣,後寮段
0036,0972-0001,南投縣,後寮段
0036,0972-0004,南投縣,後寮段
0036,0972-0005,南投縣,後寮
0036,0991-0002,南投縣,後寮段
0036,1006-0051,南投縣,後寮
0036,1046-0000,南投縣,後寮
0036,1058-0084,南投縣,後寮
0036,1058-0090,南投縣,後寮段
0036,1058-0099,南投縣,後寮段
0036,1494-0003,南投縣,後寮段
0036,1586-0000,南投縣,後寮段
0036,1586-0001,南投縣,後寮段
0036,1676-0000,南投縣,後寮段
0036,1680-0000,南投縣,後寮段
0036,1693-0000,南投縣,後寮段
0036,1702-0000,南投縣,後寮段
0036,1878-0000,南投縣,後寮段
0036,1930-0000,南投縣,後寮
0037,0030-0004,南投縣,鄉親寮段
0037,0032-0000,南投縣,鄉親寮
0037,0032-0015,南投縣,鄉親寮
0037,0567-0051,南投縣,鄉親寮段
0037,0598-0004,南投縣,鄉親寮段
0037,0598-0006,南投縣,鄉親寮
0037,0608-0005,南投縣,鄉親寮段
0037,0608-0017,南投縣,鄉親寮段
0037,0618-0001,南投縣,鄉親寮
0037,0632-0007,南投縣,鄉親寮段
0037,0633-0017,南投縣,鄉親寮
0037,0633-0039,南投縣,鄉親寮
0037,0633-0070,南投縣,鄉親寮
0037,0641-0059,南投縣,鄉親寮
0037,0650-0008,南投縣,鄉親寮段
0037,0657-0021,南投縣,鄉親寮段
0037,0665-0024,南投縣,鄉親寮段
0037,0665-0027,南投縣,鄉親寮
0037,0682-0017,南投縣,鄉親寮
0037,0687-0036,南投縣,鄉親寮段
0038,0032-0001,南投縣,永樂
0038,0035-0000,南投縣,永樂段
0038,0147-0000,南投縣,永樂
0038,0191-0006,南投縣,永樂段
0038,0191-0007,南投縣,永樂段
0038,0191-0014,南投縣,永樂段
0038,0543-0008,南投縣,永樂段
0038,0552-0000,南投縣,永樂段
0038,0553-0000,南投縣,永樂段
0038,0809-0002,南投縣,永樂段
0038,0809-0004,南投縣,永樂段
0038,0935-0000,南投縣,永樂段
0039,0143-0065,雲林縣,苦苓腳
0039,0143-0706,雲林縣,苦苓腳
0039,0173-0000,南投縣,福山
0039,0177-0000,南投縣,福山
0039,0415-0006,南投縣,福山段
0039,0438-0000,南投縣,福山
0039,0438-0001,南投縣,福山
0039,0508-0002,南投縣,福山段
0039,0888-0000,南投縣,福山
0039,0888-0002,南投縣,福山
0039,0889-0000,南投縣,福山
0039,0914-0000,南投縣,福山段
0040,0022-0002,南投縣,中寮段
0040,0091-0001,南投縣,中寮
0040,0118-0000,南投縣,中寮段
0040,0733-0000,南投縣,中寮
0040,0744-0000,南投縣,中寮段
0040,0784-0049,南投縣,中寮
0040,0785-0161,南投縣,中寮段
0040,0785-0180,南投縣,中寮段
0040,0785-0186,南投縣,中寮
0040,0851-0003,南投縣,中寮
0040,0863-0002,南投縣,中寮段
0040,0863-0010,南投縣,中寮
0040,0863-0014,南投縣,中寮段
0040,0879-0002,南投縣,中寮段
0040,0885-0005,南投縣,中寮段
0040,0896-0059,南投縣,中寮段
0040,0896-0099,南投縣,中寮段
0040,0896-0144,南投縣,中寮
0040,0896-0403,南投縣,中寮
0040,0949-0004,南投縣,中寮段
0040,0951-0143,南投縣,中寮段
0040,0951-0160,南投縣,中寮段
0040,1107-0000,南投縣,中寮
0040,1133-0000,南投縣,中寮
0040,1246-0000,南投縣,中寮段
0041,0001-0636,雲林縣,草嶺
0041,0001-0641,雲林縣,草嶺
0041,0001-0739,雲林縣,草嶺段
0041,0001-1054,雲林縣,草嶺
0041,0001-1984,雲林縣,草嶺
0041,0001-3312,雲林縣,草嶺
0041,0060-0004,南投縣,二重溪
0041,0421-0002,南投縣,二重溪段
0041,0421-0004,南投縣,二重溪段
0041,0424-0000,南投縣,二重溪段
0041,0425-0000,南投縣,二重溪段
0041,0470-0100,南投縣,二重溪
0041,0470-0154,南投縣,二重溪
0041,0471-0001,南投縣,二重溪
0041,0809-0011,南投縣,二重溪
0042,0008-0000,南投縣,分水寮段
0042,0009-0007,南投縣,分水寮
0042,0040-0000,苗栗縣,西坪段
0042,0051-0000,苗栗縣,西坪段
0042,0057-0000,苗栗縣,西坪段
0042,0060-0000,苗栗縣,西坪段
0042,0061-0001,苗栗縣,西坪段
0042,0139-0000,苗栗縣,西坪段
0042,0177-0003,苗栗縣,西坪段
0042,0200-0007,南投縣,分水寮段
0042,0200-0011,南投縣,分水寮
0042,0221-0001,苗栗縣,西坪段
0042,0277-0000,苗栗縣,西坪段
0042,0277-0002,苗栗縣,西坪段
0042,0277-0004,苗栗縣,西坪段
0042,0277-0005,苗栗縣,西坪段
0042,0277-0006,苗栗縣,西坪段
0042,0279-0000,苗栗縣,西坪段
0042,0280-0000,苗栗縣,西坪段
0042,0281-0000,苗栗縣,西坪段
0042,0290-0003,苗栗縣,西坪段
0042,0290-0004,苗栗縣,西坪段
0042,0290-0005,苗栗縣,西坪段
0042,0381-0004,南投縣,分水寮段
0042,0420-0001,南投縣,分水寮
0042,0426-0003,南投縣,分水寮
0042,0465-0007,南投縣,分水寮
0042,0494-0073,南投縣,分水寮
0042,1404-0001,南投縣,分水寮段
0042,1419-0000,南投縣,分水寮
0043,0001-0000,苗栗縣,豐田段
0043,0001-0001,苗栗縣,豐田段
0043,0001-0004,苗栗縣,豐田段
0043,0001-0005,苗栗縣,豐田段
0043,0494-0011,南投縣,龍眼段
0043,0647-0000,南投縣,龍眼林段
0043,0731-0007,南投縣,龍眼林段
0043,0853-0000,南投縣,龍眼林段
0043,0886-0226,南投縣,龍眼林段
0043,0887-0007,南投縣,龍眼林
0043,0899-0001,南投縣,龍眼林段
0043,0899-0002,南投縣,龍眼林段
0043,0904-0001,南投縣,龍眼林段
0043,0904-0004,南投縣,龍眼林段
0043,0905-0000,南投縣,龍眼林段
0043,0905-0004,南投縣,龍眼林段
0043,0905-0015,南投縣,龍眼林段
0043,0921-0005,南投縣,龍眼林
0043,1061-0026,南投縣,龍眼林
0044,0005-0000,南投縣,先驅段
0044,0430-0000,南投縣,先驅段
0044,0430-0002,南投縣,先驅段
0044,0444-0000,南投縣,先驅段
0044,0446-0000,南投縣,先驅段
0044,0643-0000,南投縣,先驅段
0044,0979-0000,南投縣,先驅段
0044,1508-0000,南投縣,先驅
0044,1515-0000,南投縣,先驅段
0044,1545-0000,南投縣,先驅段
0044,1570-0002,南投縣,先驅段
0044,1575-0000,南投縣,先驅段
0044,1575-0002,南投縣,先驅段
0044,1581-0001,南投縣,先驅段
0044,1581-0005,南投縣,先驅段
0044,1617-0000,南投縣,先驅
0044,1643-0008,南投縣,先驅段
0044,1772-0000,南投縣,先驅段
0044,1775-0000,南投縣,先驅段
0044,2754-0000,南投縣,先驅
0044,2756-0000,南投縣,先驅段
0044,2764-0000,南投縣,先驅段
0044,3018-0000,南投縣,先驅段
0044,3064-0000,南投縣,先驅段
0044,3065-0000,南投縣,先驅段
0044,3069-0000,南投縣,先驅段
0044,3075-0004,南投縣,先驅
0044,3104-0000,南投縣,先驅段
0044,3190-0000,南投縣,先驅
0044,3571-0000,南投縣,先驅段
0045,0019-0000,南投縣,清水段
0045,0019-0002,南投縣,清水
0045,0021-0000,南投縣,清水段
0045,0036-0000,南投縣,清水段
0045,0464-0000,南投縣,清水
0045,0643-0000,南投縣,清水段
0045,0786-0000,南投縣,清水段
0053,0452-0000,南投縣,光明段
0056,0170-0000,臺東縣,文泰段
0056,0210-0000,臺東縣,文泰段
0057,0072-0000,臺東縣,美濃段
0057,0075-0002,臺東縣,美濃段
0057,0469-0000,臺東縣,美濃段
0057,0471-0000,臺東縣,美濃段
0057,0502-0000,臺東縣,美濃段
0057,0504-0000,臺東縣,美濃段
0058,0181-0000,臺東縣,頂岩灣段
0059,0001-0000,臺東縣,後湖段
0059,0321-0000,臺東縣,後湖段
0059,0323-0000,臺東縣,後湖段
0059,0324-0000,臺東縣,後湖段
0059,0463-0000,臺東縣,後湖段
0059,0488-0000,臺東縣,後湖段
0059,0509-0000,臺東縣,後湖段
0060,0676-0000,臺東縣,三塊厝段
0060,0676-0001,臺東縣,三塊厝段
0060,0676-0002,臺東縣,三塊厝段
0060,0676-0003,臺東縣,三塊厝段
0064,0478-0007,花蓮縣,榕樹段
0066,0176-0000,南投縣,福德段
0067,0005-0000,南投縣,福助段
0067,0105-0000,南投縣,福助
0067,0106-0000,南投縣,福助段
0070,0099-0002,新北巿,東眼段金敏子小段
0070,0099-0049,新北巿,東眼段金敏子小段
0070,0137-0001,新北巿,東眼段金敏子小段
0070,0142-0002,新北巿,東眼段金敏子小段
0070,0145-0002,新北巿,東眼段金敏子小段
0075,0290-0001,南投縣,仙鹿
0078,0066-0069,新北巿,竹崙段竹坑小段
0078,0090-0000,苗栗縣,神明段
0078,0375-0001,苗栗縣,神明段
0078,0385-0000,苗栗縣,神明段
0078,0386-0000,苗栗縣,神明段
0084,0005-0000,新北巿,五寮段詩朗小段
0085,0251-0000,苗栗縣,新橫坑段
0085,0252-0000,苗栗縣,新橫坑段
0087,0276-0000,雲林縣,石坑
0087,0285-0000,雲林縣,石坑
0087,0356-0000,南投縣,東新厝段
0087,0736-0000,南投縣,東新厝
0088,0017-0000,臺東縣,建和段
0088,0506-0000,臺東縣,建和段
0088,0511-0000,臺東縣,建和段
0088,0513-0000,臺東縣,建和段
0088,0516-0000,臺東縣,建和段
0088,0863-0000,臺東縣,建和段
0088,1015-0001,南投縣,新厝
0088,1463-0000,臺東縣,青林段
0088,1511-0000,臺東縣,青林段
0088,1529-0000,臺東縣,青林段
0088,1532-0000,臺東縣,青林段
0089,0068-0000,苗栗縣,酸柑湖段
0089,0069-0000,苗栗縣,酸柑湖段
0089,0177-0000,苗栗縣,酸柑湖段
0089,0562-0000,臺東縣,青林段
0089,0578-0000,臺東縣,青林段
0089,0579-0000,臺東縣,青林段
0089,0580-0000,臺東縣,青林段
0089,0645-0000,南投縣,過坑
0089,0987-0001,苗栗縣,酸柑湖段
0089,1080-0000,苗栗縣,酸柑湖段
0090,1089-0000,南投縣,崁頂
0091,0296-0000,苗栗縣,水尾坪
0092,0034-0000,苗栗縣,水頭寮
0092,0163-0000,苗栗縣,水頭寮段
0092,0313-0000,苗栗縣,水頭寮段
0092,0313-0002,苗栗縣,水頭寮段
0092,0313-0003,苗栗縣,水頭寮段
0092,0372-0000,苗栗縣,水頭寮段
0092,0374-0000,苗栗縣,水頭寮段
0092,0375-0000,苗栗縣,水頭寮段
0092,0387-0007,苗栗縣,水頭寮段
0092,0400-0000,苗栗縣,水頭寮段
0092,0512-0000,苗栗縣,水頭寮段
0092,0513-0000,苗栗縣,水頭寮段
0092,0514-0000,苗栗縣,水頭寮段
0092,0530-0000,苗栗縣,水頭寮段
0092,0531-0000,苗栗縣,水頭寮段
0092,0532-0000,苗栗縣,水頭寮段
0092,0533-0000,苗栗縣,水頭寮段
0092,0539-0000,苗栗縣,水頭寮段
0092,0609-0000,苗栗縣,水頭寮段
0092,0884-0000,苗栗縣,水頭寮段
0092,0885-0000,苗栗縣,水頭寮段
0092,0886-0000,苗栗縣,水頭寮段
0092,0891-0000,苗栗縣,水頭寮段
0092,0893-0000,苗栗縣,水頭寮段
0092,0894-0000,苗栗縣,水頭寮段
0092,0897-0000,苗栗縣,水頭寮段
0092,0898-0000,苗栗縣,水頭寮段
0092,1076-0000,南投縣,南松嶺段
0092,1077-0000,南投縣,南松嶺段
0093,0003-0001,苗栗縣,大窩段
0093,0004-0000,苗栗縣,大窩段
0093,0005-0000,苗栗縣,大窩段
0093,0010-0000,苗栗縣,大窩段
0093,0015-0000,苗栗縣,大窩段
0093,0118-0000,苗栗縣,大窩
0093,0130-0000,苗栗縣,大窩段
0093,0130-0006,苗栗縣,大窩段
0093,0130-0007,苗栗縣,大窩段
0093,0130-0008,苗栗縣,大窩段
0093,0144-0000,苗栗縣,大窩段
0093,0144-0006,苗栗縣,大窩段
0093,0276-0010,苗栗縣,大窩段
0093,0276-0019,苗栗縣,大窩段
0093,0276-0033,苗栗縣,大窩段
0093,0276-0057,苗栗縣,大窩段
0093,0284-0000,苗栗縣,大窩段
0093,0284-0001,苗栗縣,大窩段
0093,0284-0002,苗栗縣,大窩段
0093,0292-0000,苗栗縣,大窩段
0093,0293-0000,苗栗縣,大窩段
0093,0294-0000,苗栗縣,大窩段
0093,0301-0000,苗栗縣,大窩
0093,0302-0000,苗栗縣,大窩段
0093,0302-0001,苗栗縣,大窩段
0093,0306-0000,苗栗縣,大窩
0093,0310-0000,苗栗縣,大窩段
0093,0507-0000,苗栗縣,大窩段
0093,0508-0000,苗栗縣,大窩段
0093,0570-0060,苗栗縣,大窩段
0093,0573-0000,苗栗縣,大窩段
0093,0597-0000,苗栗縣,大窩段
0093,0598-0000,苗栗縣,大窩段
0093,0603-0000,苗栗縣,大窩段
0093,0605-0000,苗栗縣,大窩段
0094,0128-0000,苗栗縣,新坪頂段
0094,0169-0000,苗栗縣,新坪頂段
0094,0177-0000,苗栗縣,新坪頂段
0094,0422-0000,苗栗縣,新坪頂段
0094,0621-0000,苗栗縣,新坪頂段
0094,0817-0000,苗栗縣,新坪頂段
0094,0818-0000,苗栗縣,新坪頂段
